PRODUK DOMESTIK REGIONAL BRUTO KOTA TOMOHON MENURUT LAPANGAN USAHA 2014-2018;1;1 eksemplar
KABUPATEN MINAHASA DALAM ANGKA 2017;Tidak ada;1 eksemplar
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2018;1;1 eksemplar
PROVINSI SULAWESI UTARA DALAM ANGKA 2018;Tidak ada;1 eksemplar1
PROVINSI SULAWESI UTARA DALAM ANGKA 2019;Tidak ada;1 eksemplar1
KECAMATAN ERIS DALAM ANGKA 2019;Tidak ada;1 eksemplar1
KECAMATAN TONDANO UTARA DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN BIARO DALAM ANGKA 2018;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW SELATAN DALAM ANGKA 2009;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN SIAU BARAT UTARA DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TIKALA DALAM ANGKA 2019;2;1 eksemplar
KECAMATAN TOMINI DALAM ANGKA 2018;1;0 eksemplar
KECAMATAN SIAU TIMUR DALAM ANGKA 2017;1;1 eksemplar
STATISTIK PERDAGANGAN LUAR NEGERI PROVINSI SULAWESI UTARA TAHUN 2016;Tidak ada;1 eksemplar2
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA SELATAN MENURUT LAPANGAN USAHA 2016-2020;Tidak ada;1 eksemplar1
KOTA BITUNG DALAM ANGKA 2020;1;1 eksemplar
INDIKATOR KESEJAHTERAAN RAKYAT KABUPATEN MINAHASA TENGGARA 2017;1;1 eksemplar
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2013;Tidak ada;1 eksemplar1
KABUPATEN BOLAANG MONGONDOW TIMUR DALAM ANGKA 2018;Tidak ada;1 eksemplar1
PROYEKSI PENDUDUK KABUPATEN/KOTA PROVINSI SULAWESI UTARA 2010-2020;1;8 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA TOMOHON MENURUT PENGELUARAN 2011-2015;2;2 eksemplar
PENGENALAN TENTANG BPS;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA MANADO MENURUT LAPANGAN USAHA TAHUN 2015 - 2019;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KOTA BITUNG MENURUT PENGELUARAN 2014-2018;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2015-2019;Tidak ada;1 eksemplar1
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI TENGGARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PENANGKAPAN IKAN 2014;Tidak ada;1 eksemplar1
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2016;Tidak ada;0 eksemplar1
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2009;1;1 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2008;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW TIMUR DALAM ANGKA 2014;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PERKEBUNAN 2014, BUKU D;Tidak ada;0 eksemplar
KECAMATAN KOTABUNAN DALAM ANGKA 2017;1;1 eksemplar
STATISTIK POTENSI DESA KOTA BITUNG 2014;Tidak ada;0 eksemplar
PROFIL PENGGUNAAN DAN PEMANFAATAN TEKNOLOGI INFORMASI DAN KOMUNIKASI SEKTOR BISNIS 2014;2;2 eksemplar
KECAMATAN LEMBEH SELATAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN LEMBEH UTARA DALAM ANGKA 2018;1;1 eksemplar
KABUPATEN KEPULAUAN SANGIHE DALAM ANGKA 2018;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT PROVINSI SULAWESI UTARA 2019;Tidak ada;1 eksemplar1
KECAMATAN KOTABUNAN DALAM ANGKA 2020;Tidak ada;0 eksemplar1
KOTA TOMOHON DALAM ANGKA 2008;Tidak ada;2 eksemplar1
KECAMATAN TOMOHON TIMUR DALAM ANGKA 2018;1;1 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2019;1;1 eksemplar
KOTA MANADO DALAM ANGKA 2003;1;1 eksemplar
STATISTIK POTENSI DESA KOTA MANADO 2014;Tidak ada;0 eksemplar
STATISTIK DAERAH KOTA MANADO 2018;1;1 eksemplar
KECAMATAN TONDANO BARAT DALAM ANGKA 2019;1;1 eksemplar
STATISTIK KESEJAHTERAAN RAKYAT KOTA MANADO 2017;2;1
KECAMATAN SIAU TIMUR SELATAN DALAM ANGKA 2017;Tidak ada;1 eksemplar1
KOTA MANADO DALAM ANGKA 2010;Tidak ada;1 eksemplar1
KECAMATAN TIKALA DALAM ANGKA 2017;Tidak ada;2 eksemplar1
KECAMATAN PINOLOSIAN TENGAH DALAM ANGKA 2018;3;3 eksemplar
KECAMATAN PINOLOSIAN DALAM ANGKA 2018;1;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT PENGELUARAN 2016-2020;Tidak ada;1 eksemplar2
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;0 eksemplar2
KOTA TOMOHON DALAM ANGKA 2021;Tidak ada;2 eksemplar2
POTRET USAHA PERTANIAN PROVINSI SULAWESI UTARA MENURUT SUBSEKTOR (HASIL PENCACAHAN LENGKAP SENSUS PERTANIAN 2013 DAN SURVEI PENDAPATAN RUMAH TANGGA USAHA PERTANIAN 2013);Tidak ada;2 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) MENURUT PENGELUARAN KOTA MANADO 2012-2016;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO (PDRB) KABUPATEN MINAHASA SELATAN MENURUT LAPANGAN USAHA 2013;Tidak ada;1 eksemplar3
PRODUK DOMESTIK REGIONAL BRUTO KOTA TOMOHON MENURUT PENGELUARAN 2011-2015;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KOTA TOMOHON MENURUT LAPANGAN USAHA 2015-2019;1;1 eksemplar
KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO DALAM ANGKA 2021;1;1 eksemplar
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2014;Tidak ada;0 eksemplar
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2020;1;1 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2009;1;1 eksemplar
KECAMATAN DUMOGA DALAM ANGKA 2017;1;0 eksemplar
KECAMATAN BINTAUNA DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN ESSANG SELATAN DALAM ANGKA 2017;1;1 eksemplar
PROFIL PENGGUNAAN DAN PEMANFAATAN TEKNOLOGI INFORMASI DAN KOMUNIKASI SEKTOR PENDIDIKAN 2014;1;1 eksemplar
STATISTIK TRANSPORTASI LAUT DAN UDARA PROVINSI SULAWESI UTARA 2015;Tidak ada;1 eksemplar2
KOTA TOMOHON DALAM ANGKA 2009;Tidak ada;1 eksemplar2
KECAMATAN TOMOHON TENGAH DALAM ANGKA 2018;1;1 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN KEPULAUAN TALAUD MENURUT LAPANGAN USAHA 2016-2020;Tidak ada;0 eksemplar
KOTA MANADO DALAM ANGKA 2011;1;1 eksemplar
STATISTIK POTENSI DESA KOTA MANADO 2014;Tidak ada;0 eksemplar
KABUPATEN MINAHASA DALAM ANGKA 2018;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW SELATAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TAGULANDANG DALAM ANGKA 2017;1;1 eksemplar
SENSUS PERTANIAN 2013 HASIL PENCACAHAN LENGKAP PROVINSI SULAWESI UTARA;Tidak ada;1 eksemplar1
KECAMATAN HELUMO DALAM ANGKA 2018;Tidak ada;1 eksemplar1
KECAMATAN TIKALA DALAM ANGKA 2019;Tidak ada;0 eksemplar1
KECAMATAN SIAU BARAT DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN SARIO DALAM ANGKA 2017;2;2 eksemplar
KECAMATAN PASSI TIMUR DALAM ANGKA 2017;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI TENGGARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PETERNAKAN 2014 BUKU E;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;1 eksemplar1
TAK GENTAR MENJELAJAHI PEDALAMAN DAN PULAU-PULAU TERPENCIL DI PAPUA UNTUK CACAH JIWA (KENANGAN PELAKSANAAN SENSUS PENDUDUK 2010);Tidak ada;1 eksemplar1
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2019;1;1 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2010;1;1 eksemplar
KECAMATAN MIANGAS DALAM ANGKA 2017;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PETERNAKAN 2014, BUKU E;2;2 eksemplar
KECAMATAN LEMBEH SELATAN DALAM ANGKA 2020;1;1 eksemplar
SENSUS PERTANIAN 2013 HASIL PENCACAHAN LENGKAP PROVINSI BANTEN;Tidak ada;0 eksemplar
KABUPATEN MINAHASA DALAM ANGKA 2008;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW SELATAN DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN LEMBEAN TIMUR DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN KOMBI DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN TONDANO SELATAN DALAM ANGKA 2019;1;1 eksemplar
PROVINSI SULAWESI UTARA DALAM ANGKA 2015;1;2 eksemplar1
KECAMATAN PINOLOSIAN TIMUR DALAM ANGKA 2017;Tidak ada;1 eksemplar1
KECAMATAN TAGULANDANG UTARA DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TAGULANDANG SELATAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TIKALA DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TIKALA DALAM ANGKA 2018;2;1 eksemplar
KECAMATAN PASSI BARAT DALAM ANGKA 2018;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 2 PULAU JAWA DAN BALI;Tidak ada;1 eksemplar1
KOTA KOTAMOBAGU DALAM ANGKA 2014;Tidak ada;3 eksemplar1
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2018;1;1 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2011;1;1 eksemplar
KECAMATAN KAIDIPANG DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN MIANGAS DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN ESSANG SELATAN DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN MODAYAG DALAM ANGKA 2017;1;1 eksemplar
KOTA TOMOHON DALAM ANGKA 2008;1;1 eksemplar
KECAMATAN TOMOHON UTARA DALAM ANGKA 2018;1;1 eksemplar
KOTA MANADO DALAM ANGKA 2012;1;1 eksemplar
KECAMATAN TOMBARIRI DALAM ANGKA 2019;Tidak ada;0 eksemplar
KECAMATAN TONDANO TIMUR DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN SIAU BARAT SELATAN DALAM ANGKA 2017;1;1 eksemplar
MASTER FILE DESA PROVINSI SULAWESI UTARA 2016;Tidak ada;1 eksemplar1
KABUPATEN BOLAANG MONGONDOW SELATAN DALAM ANGKA 2021;Tidak ada;0 eksemplar1
KECAMATAN TIKALA DALAM ANGKA 2020;Tidak ada;1 eksemplar1
KECAMATAN SARIO DALAM ANGKA 2017;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA SELATAN MENURUT LAPANGAN USAHA 2010-2014;1;1 eksemplar
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2014;Tidak ada;1 eksemplar1
KECAMATAN TOMBATU TIMUR DALAM ANGKA 2019;Tidak ada;1 eksemplar1
INDEKS TENDENSI KONSUMEN PROVINSI SULAWESI UTARA 2011/2012;Tidak ada;0 eksemplar1
KABUPATEN MINAHASA TENGGARA DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;Tidak ada;0 eksemplar1
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2015;Tidak ada;0 eksemplar
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2012;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI TENGGARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PERKEBUNAN 2014;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PETERNAKAN 2014, BUKU E;Tidak ada;0 eksemplar
KOTA BITUNG DALAM ANGKA 2006;1;1 eksemplar
KECAMATAN NUANGAN DALAM ANGKA 2020;Tidak ada;0 eksemplar
KOTA TOMOHON DALAM ANGKA 2010;1;1 eksemplar
PERKEMBANGAN TINGKAT KEMISKINAN PROVINSI SULAWESI UTARA 2018;Tidak ada;2 eksemplar2
KOTA MANADO DALAM ANGKA 2008;Tidak ada;2 eksemplar2
KECAMATAN KAKAS DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN SIAU TENGAH DALAM ANGKA 2017;1;1 eksemplar
PROYEKSI PENDUDUK INDONESIA 1985-1995;1;1 eksemplar
KECAMATAN SARIO DALAM ANGKA 2018;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplarPRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018KECAMATAN TUMPAAN DALAM ANGKA 2019PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KECAMATAN TUMPAAN DALAM ANGKA 2019;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA SELATAN MENURUT PENGELUARAN 2013-2017;Tidak ada;0 eksemplar
INDIKATOR KESEJAHTERAAN RAKYAT KABUPATEN BOLAANG MONGONDOW SELATAN 2015;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA SELATAN MENURUT LAPANGAN USAHA 2013-2017;Tidak ada;0 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2016;1;2 eksemplar1
KECAMATAN SINONSAYANG DALAM ANGKA 2017;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2016;Tidak ada;1 eksemplar1
KECAMATAN SINONSAYANG DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG BARAT DALAM ANGKA 2017;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2016;Tidak ada;1 eksemplar1
KECAMATAN SINONSAYANG DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG BARAT DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN MODOINDING DALAM ANGKA 2017;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2016;Tidak ada;1 eksemplar1
KECAMATAN SINONSAYANG DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG BARAT DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN MODOINDING DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG TIMUR DALAM ANGKA 2017;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2016;Tidak ada;1 eksemplar1
KECAMATAN SINONSAYANG DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG BARAT DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN MODOINDING DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG TIMUR DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN MAESAAN DALAM ANGKA 2017;Tidak ada;1 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2016;Tidak ada;1 eksemplar1
KECAMATAN SINONSAYANG DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG BARAT DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN MODOINDING DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG TIMUR DALAM ANGKA 2017;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO MENURUT PENGELUARAN KABUPATEN MINAHASA SELATAN 2014-2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2016;Tidak ada;1 eksemplar1
KECAMATAN SINONSAYANG DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG BARAT DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN MODOINDING DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN AMURANG TIMUR DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN MAESAAN DALAM ANGKA 2017;Tidak ada;0 eksemplar1
KECAMATAN RANOYAPO DALAM ANGKA 2017;Tidak ada;1 eksemplar1
KECAMATAN MODOINDING DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN AMURANG TIMUR DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN MAESAAN DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN RANOYAPO DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN MOTOLING TIMUR DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN MOTOLING DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TOMPASO BARU DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN KUMELEMBUAI DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TARERAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN SULTA DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TUMPAAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN TATAPAAN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN PUSOMAEN DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN MOTOLING BARAT DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN RATATOTOK DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN BELANG DALAM ANGKA 2019;1;0 eksemplar
KECAMATAN TOMPASO BARU DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN MAESAAN DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN MOTOLING BARAT DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN MODOINDING DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN RANOYAPO DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN SULTA DALAM ANGKA 2019;1;0 eksemplar
KECAMATAN AMURANG TIMUR DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TOMPASO BARU DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN KUMELEMBUAI DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN MODOINDING DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN MOTOLING TIMUR DALAM ANGKA 2018;1;1 eksemplar
KOTA KOTAMOBAGU DALAM ANGKA 2015;Tidak ada;0 eksemplar
KEADAAN KETENAGAKERJAAN PROVINSI SULAWESI UTARA 2016;2;3 eksemplar3
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2011;Tidak ada;1 eksemplar3
KABUPATEN KEPULAUAN TALAUD DALAM ANGKA 2013;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW TIMUR DALAM ANGKA 2020;Tidak ada;0 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA BUDIDAYA IKAN 2014, BUKU F;1;1 eksemplar
KOTA TOMOHON DALAM ANGKA 2007;1;1 eksemplar
KOTA TOMOHON DALAM ANGKA 2011;1;1 eksemplar
KECAMATAN TOMOHON BARAT DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN KOTAMOBAGU BARAT DALAM ANGKA 2018;Tidak ada;0 eksemplar
KECAMATAN TOMBARIRI DALAM ANGKA 2019;Tidak ada;0 eksemplar
KECAMATAN BIARO DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN TIKALA DALAM ANGKA 2018;Tidak ada;0 eksemplar
KECAMATAN SARIO DALAM ANGKA 2018;Tidak ada;0 eksemplar
KECAMATAN BILALANG DALAM ANGKA 2017;1;1 eksemplar
KECAMATAN MAPANGET DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN MAPANGET DALAM ANGKA 2019;2;2 eksemplar
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN MINAHASA SELATAN MENURUT LAPANGAN USAHA 2013-2017;Tidak ada;0 eksemplar
KECAMATAN PAAL DUA DALAM ANGKA 2018;Tidak ada;0 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2011;2;2 eksemplar
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2011;Tidak ada;0 eksemplar
KECAMATAN RATAHAN DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN SINONSAYANG DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN KUMELEMBUAI DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN TOMBATU UTARA DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN AMURANG BARAT DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN MOTOLING BARAT DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TARERAN DALAM ANGKA 2018;1;1 eksemplar
KOTA BITUNG DALAM ANGKA 2007;1;1 eksemplar
KOTA KOTAMOBAGU DALAM ANGKA 2016;Tidak ada;0 eksemplar
TINJAUAN EKONOMI REGIONAL SULAWESI UTARA 2015;Tidak ada;1 eksemplar1
KABUPATEN MINAHASA SELATAN DALAM ANGKA 2013;Tidak ada;1 eksemplar1
INDEKS HARGA KONSUMEN KOTA MANADO TAHUN 2015;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI TENGGARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA TANAMAN HORTIKULTURA 2014;1;1 eksemplar
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA PENANGKAPAN IKAN 2014, BUKU G;1;1 eksemplar
STATISTIK POTENSI DESA KOTA TOMOHON 2014;Tidak ada;0 eksemplar
KOTA TOMOHON DALAM ANGKA 2012;1;1 eksemplar
KABUPATEN MINAHASA DALAM ANGKA 2004/2005;1;0 eksemplar
PROVINSI SULAWESI UTARA DALAM ANGKA 2020 PENYEDIAAN DATA UNTUK PERENCANAAN PEMBANGUNAN;Tidak ada;0 eksemplar
KECAMATAN KAKAS BARAT DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN TOMINI DALAM ANGKA 2017;1;1 eksemplar
PROYEKSI PENDUDUK INDONESIA PER PROVINSI MENURUT KELOMPOK UMUR DAN JENIS KELAMIN 2005-2015;1;1 eksemplar
KECAMATAN MAPANGET DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN MAPANGET DALAM ANGKA 2019;Tidak ada;0 eksemplar
KECAMATAN SINGKIL DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN PAAL DUA DALAM ANGKA 2019;Tidak ada;0 eksemplar
DIREKTORI PERUSAHAAN PERTAMBANGAN BESAR 2013;1;1 eksemplar
KECAMATAN MOTOLING TIMUR DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN AMURANG TIMUR DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN AMURANG BARAT DALAM ANGKA 2019;1;1 eksemplar
KECAMATAN AMURANG BARAT DALAM ANGKA 2020;2;2 eksemplar
KECAMATAN SULTA DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN AMURANG TIMUR DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN TARERAN DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN KUMELEMBUAI DALAM ANGKA 2020;1;1 eksemplar
KECAMATAN TOMBATU DALAM ANGKA 2020;2;1 eksemplar
KECAMATAN SINONSAYANG DALAM ANGKA 2018;1;1 eksemplar
KECAMATAN TATAPAAN DALAM ANGKA 2018;1;1 eksemplar
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2021;Tidak ada;0 eksemplar
KECAMATAN TUMPAAN DALAM ANGKA 2018;1;1 eksemplar
KOTA KOTAMOBAGU DALAM ANGKA 2017;3;2 eksemplar
KEADAAN KETENAGAKERJAAN PROVINSI SULAWESI UTARA 2016;Tidak ada;1 eksemplar3
KABUPATEN BOLAANG MONGONDOW UTARA DALAM ANGKA 2015;Tidak ada;0 eksemplar3
KECAMATAN NANUSA DALAM ANGKA 2017;Tidak ada;1 eksemplar1
SENSUS PERTANIAN 2013, ANGKA PROVINSI SULAWESI UTARA HASIL SURVEI ST2013 - SUBSEKTOR RUMAH TANGGA USAHA BUDIDAYA TANAMAN KEHUTANAN 2014, BUKU H;1;1 eksemplar
STATISTIK DAERAH PROVINSI BANTEN 2018;2;2 eksemplar
STATISTIK POTENSI DESA KOTA TOMOHON 2014;Tidak ada;0 eksemplar
KOTA TOMOHON DALAM ANGKA 2013;1;1 eksemplar
KECAMATAN SARIO DALAM ANGKA 2019;2;2 eksemplar
KECAMATAN SINGKIL DALAM ANGKA 2017;Tidak ada;0 eksemplar
KECAMATAN PAAL DUA DALAM ANGKA 2019;Tidak ada;0 eksemplar
